"","Run","Covariance","Variance_V1","Variance_V2","Variance_V3","Variance_gamma","Variance_epsilon","Variance_total_marginal","Variance_total_conditional"
"Run: 818 Cov: low",818,0.1,0.109210003671507,0.215123259027307,0.325825138879498,0.109546711579659,0.10891424855021,0.650158401578312,0.759705113157971
"Run: 818 Cov: medium",818,0.5,0.0736403051885657,0.142127047567363,0.224374790660937,0.0820891106120345,0.0718947765668098,0.440142143416865,0.522231254028899
"Run: 818 Cov: high",818,0.9,0.0564791898850772,0.106169466188181,0.168113703790289,0.0559524794059197,0.0540714128694161,0.330762359863547,0.386714839269467
"Run: 819 Cov: none",819,0,0.118078942732995,0.250640925608899,0.354337119583688,0.138304390022681,0.123217201915186,0.723056987925583,0.861361377948264
"Run: 819 Cov: low",819,0.1,0.105857631427786,0.218906551089591,0.32983299833168,0.092806563814735,0.108936844747645,0.654597180849057,0.747403744663792
"Run: 819 Cov: medium",819,0.5,0.0741379822498356,0.149790651046219,0.224550974210626,0.07247386434297,0.0739379882129884,0.448479607506681,0.520953471849651
"Run: 819 Cov: high",819,0.9,0.0549053007182155,0.108705918385964,0.168847492821684,0.0601043096838138,0.0562697040642614,0.332458711925863,0.392563021609677
"Run: 820 Cov: none",820,0,0.120283856889308,0.2528462873442,0.359972510780404,0.134785319965624,0.123390608242968,0.733102655013911,0.867887974979536
"Run: 820 Cov: low",820,0.1,0.108122773720389,0.221349648437969,0.333775198642473,0.0992002068249572,0.108501974039864,0.663247620800831,0.762447827625789
"Run: 820 Cov: medium",820,0.5,0.074859820533092,0.149721087603155,0.22335879070052,0.0725356503853837,0.0728913971190817,0.447939698836766,0.52047534922215
"Run: 820 Cov: high",820,0.9,0.0561538337609075,0.112322255878713,0.167508383378298,0.0462230011252781,0.0554339246309098,0.335984473017919,0.382207474143197
"Run: 821 Cov: none",821,0,0.12706015058534,0.24275400796901,0.379795347785427,0.124727175596263,0.125024786597492,0.749609506339776,0.874336681936039
"Run: 821 Cov: low",821,0.1,0.105047392802499,0.213062377942163,0.322916315527197,0.127643909476183,0.108764099204433,0.641026086271859,0.768669995748042
"Run: 821 Cov: medium",821,0.5,0.070777491046008,0.141639688290211,0.22788589027419,0.0699141326249483,0.0735139549243948,0.440303069610409,0.510217202235357
"Run: 821 Cov: high",821,0.9,0.0561283100573267,0.106799242757483,0.170533244654586,0.054900734155251,0.0561404094468316,0.333460797469395,0.388361531624646
"Run: 822 Cov: none",822,0,0.120793057099954,0.253164737229108,0.374837791437501,0.130713349864763,0.124367318135042,0.748795585766563,0.879508935631326
"Run: 822 Cov: low",822,0.1,0.113442941128636,0.225928139799532,0.321248782780436,0.104073916697192,0.110307548946541,0.660619863708604,0.764693780405796
"Run: 822 Cov: medium",822,0.5,0.074065923711513,0.151764213138425,0.222402412779975,0.0670498247378073,0.0739134377760135,0.448232549629913,0.51528237436772
"Run: 822 Cov: high",822,0.9,0.0553590789682491,0.112188767519651,0.167552828217916,0.0510322822833616,0.0558527796371924,0.335100674705816,0.386132956989178
"Run: 823 Cov: none",823,0,0.123723408792286,0.246778223030593,0.380382632824226,0.123742460757925,0.126999502576646,0.750884264647104,0.874626725405029
"Run: 823 Cov: low",823,0.1,0.108158102210117,0.217142523316559,0.33661086753344,0.113388331322341,0.111054412097906,0.661911493060116,0.775299824382457
"Run: 823 Cov: medium",823,0.5,0.0719991525023823,0.151004928057304,0.224964895603278,0.0651456180269385,0.074934498815711,0.447968976162964,0.513114594189903
"Run: 823 Cov: high",823,0.9,0.056732826352093,0.112776153902858,0.158960354190003,0.0614737854630463,0.05371867419504,0.328469334444954,0.389943119908
"Run: 824 Cov: none",824,0,0.124709358681838,0.250284209764767,0.36998172808838,0.13377597300601,0.123286953372274,0.744975296534984,0.878751269540995
"Run: 824 Cov: low",824,0.1,0.111053736158536,0.229487831194856,0.335380589047259,0.100728527412156,0.110517791352355,0.675922156400652,0.776650683812808
"Run: 824 Cov: medium",824,0.5,0.0734735417104341,0.140709189464172,0.220165722106582,0.0768575484086044,0.0718586569169251,0.434348453281188,0.511206001689792
"Run: 824 Cov: high",824,0.9,0.0575021986569312,0.108086411981968,0.166981320353974,0.0583290729693941,0.0567979380718342,0.332569930992873,0.390899003962267
"Run: 825 Cov: none",825,0,0.117497689221794,0.226902961482096,0.372838267441048,0.142419202713576,0.120060181289664,0.717238918144937,0.859658120858513
"Run: 825 Cov: low",825,0.1,0.110472259047528,0.210253470809527,0.324708690931078,0.114860960184894,0.108129204922691,0.645434420788133,0.760295380973027
"Run: 825 Cov: medium",825,0.5,0.0749524533564334,0.141031052176213,0.221292089455956,0.0854439574622909,0.072774303660549,0.437275594988602,0.522719552450893
"Run: 825 Cov: high",825,0.9,0.0566655022472902,0.112203633175182,0.170541509702319,0.0490542816603806,0.0593046491959155,0.339410645124792,0.388464926785172
"Run: 826 Cov: none",826,0,0.124019969745619,0.243122497511224,0.382510380995656,0.125887932812262,0.126487490575235,0.7496528482525,0.875540781064761
"Run: 826 Cov: low",826,0.1,0.109201766103061,0.222054849969017,0.325359206880101,0.108227118859664,0.109403548307831,0.65661582295218,0.764842941811845
"Run: 826 Cov: medium",826,0.5,0.0689526143435884,0.148387907196211,0.216396108542006,0.0949843888289829,0.0735075021913016,0.433736630081806,0.528721018910788
"Run: 826 Cov: high",826,0.9,0.0549442905401048,0.103302461046613,0.174211492271568,0.0600593522355054,0.055307254265326,0.332458243858286,0.392517596093791
"Run: 827 Cov: none",827,0,0.122042273812836,0.248979829444973,0.379911575751473,0.140701827907097,0.124091351518981,0.750933679009282,0.891635506916379
"Run: 827 Cov: low",827,0.1,0.112408697935284,0.228752972380065,0.329698240527654,0.0882230513709593,0.111721089223046,0.670859910843004,0.759082962213963
"Run: 827 Cov: medium",827,0.5,0.0699171857097356,0.14546877581066,0.225744521683186,0.0739141517314169,0.0733974790270209,0.441130483203582,0.515044634934999
"Run: 827 Cov: high",827,0.9,0.0562283066240524,0.114750962413843,0.162380542422387,0.0507981216989725,0.05420367561557,0.333359811460283,0.384157933159255
"Run: 828 Cov: none",828,0,0.131063290742429,0.248703059298119,0.379965586673728,0.117560694307675,0.126198289357606,0.759731936714276,0.877292631021951
"Run: 828 Cov: low",828,0.1,0.106422218195739,0.224181844626761,0.324862226378764,0.111568594429246,0.108475546696723,0.655466289201263,0.767034883630509
"Run: 828 Cov: medium",828,0.5,0.0708270595068608,0.141189389013182,0.221669743475195,0.080085540823021,0.0697866773589845,0.433686191995238,0.513771732818259
"Run: 828 Cov: high",828,0.9,0.0567835750714515,0.108731788256283,0.164088480363845,0.0610600668990775,0.0578682760036004,0.32960384369158,0.390663910590658
"Run: 829 Cov: none",829,0,0.124646107367119,0.261161937106386,0.373187988555951,0.115018340699972,0.126737702167834,0.758996033029456,0.874014373729428
"Run: 829 Cov: low",829,0.1,0.108623899172568,0.217078430495043,0.331580486381898,0.100478694621672,0.111297486750571,0.65728281604951,0.757761510671181
"Run: 829 Cov: medium",829,0.5,0.0762205151995896,0.149738578342099,0.216739834861513,0.0687688970512431,0.0761696954250854,0.442698928403201,0.511467825454444
"Run: 829 Cov: high",829,0.9,0.0590350846015982,0.106048467255708,0.162346509214986,0.0652729068959069,0.0534307247389802,0.327430061072292,0.392702967968199
"Run: 830 Cov: none",830,0,0.123794888540306,0.243794282922767,0.38580146798138,0.131858034097366,0.124995894168297,0.753390639444452,0.885248673541818
"Run: 830 Cov: low",830,0.1,0.109056584544594,0.215925844324517,0.333181279164227,0.099273347476436,0.109655885825211,0.658163708033338,0.757437055509774
"Run: 830 Cov: medium",830,0.5,0.0728327310832549,0.149243237968032,0.219133556856356,0.0736584854382162,0.0734111227043596,0.441209525907642,0.514868011345859
"Run: 830 Cov: high",830,0.9,0.0574312768106398,0.105855315936785,0.17117746739126,0.0485271034981396,0.0554043329493338,0.334464060138685,0.382991163636824
"Run: 831 Cov: none",831,0,0.125140086667197,0.24755759721201,0.373540789970581,0.124359817316004,0.122180535993767,0.746238473849788,0.870598291165792
"Run: 831 Cov: low",831,0.1,0.103855429334029,0.216653322608249,0.325484381201695,0.119926014355219,0.103501147647392,0.645993133143973,0.765919147499192
"Run: 831 Cov: medium",831,0.5,0.0745113939477732,0.150126408534545,0.222310581116356,0.0700700118552235,0.0772138346885615,0.446948383598675,0.517018395453898
"Run: 831 Cov: high",831,0.9,0.0527481257939116,0.116245185306268,0.168339342391684,0.0510909829501336,0.0542924247999097,0.337332653491864,0.388423636441998
"Run: 832 Cov: none",832,0,0.122748437311403,0.252310845576324,0.367660912895637,0.143232623758281,0.12257588138849,0.742720195783364,0.885952819541645
"Run: 832 Cov: low",832,0.1,0.111151924951461,0.22158974232671,0.319954379822491,0.101060812591618,0.106390461166334,0.652696047100662,0.75375685969228
"Run: 832 Cov: medium",832,0.5,0.0742629518568342,0.146896604755618,0.215506031148069,0.079465897078913,0.0725388635788964,0.436665587760521,0.516131484839434
"Run: 832 Cov: high",832,0.9,0.0513283776637417,0.118246672695999,0.164762102287905,0.0517083684192724,0.0549530968490482,0.334337152647646,0.386045521066918
"Run: 833 Cov: none",833,0,0.12525750971367,0.252312764399127,0.375710275297411,0.133697760244632,0.129457765709496,0.753280549410208,0.88697830965484
"Run: 833 Cov: low",833,0.1,0.10923666125854,0.218966535995843,0.344040795388332,0.104602023958864,0.10899533255521,0.672243992642714,0.776846016601578
"Run: 833 Cov: medium",833,0.5,0.072979479605614,0.144904140577683,0.225889021785306,0.0783654142593135,0.0723435756147687,0.443772641968603,0.522138056227917
"Run: 833 Cov: high",833,0.9,0.0585389486030771,0.113201211652132,0.163886231552035,0.0450814626140333,0.0533801348100799,0.335626391807244,0.380707854421278
"Run: 834 Cov: none",834,0,0.126357463251184,0.252863127555388,0.373387392874304,0.101710535755626,0.129125681835576,0.752607983680876,0.854318519436503
"Run: 834 Cov: low",834,0.1,0.106118579607143,0.217212942550244,0.32156343930298,0.118140757053014,0.109050586911946,0.644894961460366,0.763035718513381
"Run: 834 Cov: medium",834,0.5,0.0739241176003912,0.14389004056404,0.221619729038964,0.0735522600138086,0.072314883625453,0.439433887203395,0.512986147217204
"Run: 834 Cov: high",834,0.9,0.0594733099082891,0.103511948312632,0.163254175714287,0.0654732503083576,0.0536950112878178,0.326239433935207,0.391712684243565
"Run: 835 Cov: none",835,0,0.126053345685811,0.249077448351641,0.379303095753896,0.138627579869253,0.127274642817318,0.754433889791348,0.893061469660601
"Run: 835 Cov: low",835,0.1,0.10998214444524,0.222813634153154,0.321926776589942,0.116150325586056,0.108953019974525,0.654722555188336,0.770872880774393
"Run: 835 Cov: medium",835,0.5,0.0744652504191186,0.144771789217903,0.225760404937464,0.0716964066512341,0.0735283464315923,0.444997444574486,0.51669385122572
"Run: 835 Cov: high",835,0.9,0.0618273142607839,0.111838717452648,0.158138035282813,0.0445648525640111,0.0562036226704248,0.331804066996245,0.376368919560256
"Run: 836 Cov: none",836,0,0.126571831377049,0.244855184073246,0.369812561346564,0.123871624640244,0.123445576133038,0.741239576796859,0.865111201437102
"Run: 836 Cov: low",836,0.1,0.110813243861865,0.211271149114101,0.327456762320472,0.12402060852168,0.107555218379482,0.649541155296438,0.773561763818118
"Run: 836 Cov: medium",836,0.5,0.0704702053574206,0.147817624783719,0.222640149006447,0.0780516966133727,0.0724102934455064,0.440927979147586,0.518979675760959
"Run: 836 Cov: high",836,0.9,0.0590834246211017,0.108469368672721,0.166279128545164,0.0498974979497819,0.0546492274216968,0.333831921838987,0.383729419788768
"Run: 837 Cov: none",837,0,0.134978177906015,0.253380296094066,0.378466900215237,0.0988376994746127,0.124406486605044,0.766825374215318,0.865663073689931
"Run: 837 Cov: low",837,0.1,0.111025002610992,0.219905923545335,0.333948143594657,0.10609882755204,0.110378231583294,0.664879069750984,0.770977897303024
"Run: 837 Cov: medium",837,0.5,0.0726592287106836,0.145869185828816,0.224622241522261,0.0739563840578498,0.0748911507745504,0.443150656061761,0.517107040119611
"Run: 837 Cov: high",837,0.9,0.0550502107630853,0.111693404168628,0.165484953099274,0.055777926818666,0.0562225219457984,0.332228568030987,0.388006494849653
"Run: 838 Cov: none",838,0,0.120554482876765,0.233418562802656,0.368621762759251,0.145945181757589,0.119607194736278,0.722594808438673,0.868539990196262
"Run: 838 Cov: low",838,0.1,0.105725516015729,0.218800832166027,0.330033940483166,0.106814467812882,0.107044990994354,0.654560288664921,0.761374756477803
"Run: 838 Cov: medium",838,0.5,0.0724631463330453,0.14753616381813,0.222140046285986,0.0700688307444453,0.0723276888185415,0.442139356437162,0.512208187181607
"Run: 838 Cov: high",838,0.9,0.0561799193866465,0.112016675799138,0.163205448559577,0.0541928141446582,0.0543990893583997,0.331402043745361,0.38559485789002
"Run: 839 Cov: none",839,0,0.127831562152875,0.256018007327155,0.380646721292015,0.129102048534756,0.129011415585322,0.764496290772045,0.893598339306801
"Run: 839 Cov: low",839,0.1,0.11226930404442,0.211207723864458,0.33028151196108,0.12323627855033,0.107504611400739,0.653758539869958,0.776994818420288
"Run: 839 Cov: medium",839,0.5,0.0743935178950193,0.145047728893264,0.219156167078049,0.0719032308763308,0.0720958886588485,0.438597413866332,0.510500644742663
"Run: 839 Cov: high",839,0.9,0.0550738003758943,0.110552319290008,0.167698677277912,0.0524099198438122,0.0571115188664267,0.333324796943814,0.385734716787626
"Run: 840 Cov: none",840,0,0.122275184618934,0.255642900804566,0.374824166757051,0.109793230297226,0.123794429339591,0.75274225218055,0.862535482477776
"Run: 840 Cov: low",840,0.1,0.111309782388881,0.212535702376211,0.314517650277853,0.116146590326693,0.107201990750716,0.638363135042944,0.754509725369637
"Run: 840 Cov: medium",840,0.5,0.0720212588166758,0.147044704268843,0.22950772980621,0.0699508052905268,0.0755509160437727,0.448573692891728,0.518524498182255
"Run: 840 Cov: high",840,0.9,0.0556451675459769,0.109324652964317,0.161531772461733,0.0670725527795844,0.0555319216963114,0.326501592972027,0.393574145751611
"Run: 841 Cov: none",841,0,0.122483205519824,0.250121774041989,0.379419989475326,0.117473974357319,0.126762709513992,0.75202496903714,0.869498943394459
"Run: 841 Cov: low",841,0.1,0.111577352115959,0.216604705525194,0.33683700513173,0.109745911245974,0.111058021831625,0.665019062772883,0.774764974018856
"Run: 841 Cov: medium",841,0.5,0.0740890188870413,0.142774017540111,0.220021752743159,0.0689712252141506,0.0740147900115198,0.436884789170312,0.505856014384462
"Run: 841 Cov: high",841,0.9,0.0580545526193287,0.111380324489512,0.161599627277707,0.0580217972675707,0.0546793354740022,0.331034504386548,0.389056301654118
"Run: 842 Cov: none",842,0,0.131098923107923,0.254079940420402,0.390065518091512,0.105454952240879,0.132698441020942,0.775244381619837,0.880699333860716
"Run: 842 Cov: low",842,0.1,0.109151221725543,0.22253491124641,0.341238215008028,0.0929546381661154,0.109529676324459,0.672924347979981,0.765878986146096
"Run: 842 Cov: medium",842,0.5,0.0720549175046758,0.147080201274688,0.220007024442189,0.0811876771601288,0.0727965843790957,0.439142143221553,0.520329820381682
"Run: 842 Cov: high",842,0.9,0.0561650242325932,0.109490680082969,0.169070599836173,0.0507915481810911,0.0563648491815798,0.334726304151736,0.385517852332827
"Run: 843 Cov: none",843,0,0.123928404407122,0.246373159652444,0.365868543060167,0.132082092534765,0.122358708631378,0.736170107119733,0.868252199654498
"Run: 843 Cov: low",843,0.1,0.107323866686827,0.21530594915704,0.325515808839302,0.12241616387508,0.107783455510595,0.648145624683169,0.770561788558249
"Run: 843 Cov: medium",843,0.5,0.0737730843880476,0.145859208185676,0.23501598532383,0.0579782447996395,0.0751886942487949,0.454648277897553,0.512626522697193
"Run: 843 Cov: high",843,0.9,0.0515516589950592,0.116394838139951,0.162171377627714,0.0622889581847603,0.0553379110473246,0.330117874762724,0.392406832947485
"Run: 844 Cov: none",844,0,0.118573011413192,0.254347486541894,0.383832411510832,0.133610493565987,0.125355099876846,0.756752909465917,0.890363403031904
"Run: 844 Cov: low",844,0.1,0.113194765464374,0.215039571965553,0.331397518335963,0.0975695020555001,0.110452146938252,0.65963185576589,0.757201357821391
"Run: 844 Cov: medium",844,0.5,0.0726408373419278,0.145965767168071,0.220592857872817,0.0755416978251617,0.073400018319241,0.439199462382816,0.514741160207978
"Run: 844 Cov: high",844,0.9,0.0533031687373511,0.113938406932212,0.169151882172903,0.0507674543664298,0.0549608018849202,0.336393457842466,0.387160912208895
"Run: 845 Cov: none",845,0,0.125403527496227,0.249487651302974,0.382861041576029,0.138095984786877,0.126162681979746,0.75775222037523,0.895848205162107
"Run: 845 Cov: low",845,0.1,0.107370988269444,0.227814718057588,0.332951070731468,0.103281276889967,0.110167206956236,0.668136777058501,0.771418053948468
"Run: 845 Cov: medium",845,0.5,0.0744762732792335,0.15111312045999,0.222067039277039,0.0667007593473777,0.0744919173671749,0.447656433016262,0.51435719236364
"Run: 845 Cov: high",845,0.9,0.0589119901661175,0.115225863649245,0.155249292760772,0.0536670534740024,0.0560031335120209,0.329387146576135,0.383054200050137
"Run: 846 Cov: none",846,0,0.122855440432685,0.247592895356392,0.375806361916919,0.125999372649751,0.125069196678378,0.746254697705996,0.872254070355747
"Run: 846 Cov: low",846,0.1,0.111599635555508,0.227603016820255,0.33317740895654,0.102137378466628,0.107976274406644,0.672380061332303,0.774517439798932
"Run: 846 Cov: medium",846,0.5,0.0738389620169984,0.146483332446779,0.217885949062255,0.0707225315684415,0.0723733178872397,0.438208243526033,0.508930775094474
"Run: 846 Cov: high",846,0.9,0.056224990238737,0.109702385376635,0.168753113383679,0.0465062493617489,0.05545783176361,0.334680488999051,0.3811867383608
"Run: 847 Cov: none",847,0,0.126005473196459,0.250467072342611,0.369651871606857,0.121587412821538,0.12581613003024,0.746124417145927,0.867711829967464
"Run: 847 Cov: low",847,0.1,0.11766829183746,0.214015777849594,0.331045353876965,0.113847403511067,0.108651979076353,0.662729423564019,0.776576827075085
"Run: 847 Cov: medium",847,0.5,0.0753851532010049,0.148064194910172,0.223002379741846,0.0677654581238625,0.0741068866759141,0.446451727853022,0.514217185976885
"Run: 847 Cov: high",847,0.9,0.0533840774562913,0.115567361221165,0.166887526791595,0.0499246471767417,0.055576601021967,0.335838965469051,0.385763612645792
"Run: 848 Cov: none",848,0,0.12522602421336,0.254635260895739,0.374103310623296,0.11088087805849,0.131338188540011,0.753964595732395,0.864845473790885
"Run: 848 Cov: low",848,0.1,0.111992449791328,0.217146198897117,0.332140289476912,0.107926569895628,0.110017313491136,0.661278938165357,0.769205508060985
"Run: 848 Cov: medium",848,0.5,0.0735590481529543,0.143745171005564,0.221799101249798,0.0710239062998317,0.0730056705008633,0.439103320408317,0.510127226708149
"Run: 848 Cov: high",848,0.9,0.0594371687607936,0.109066582032161,0.165500647030928,0.0515171376192213,0.0568569663365624,0.334004397823882,0.385521535443103
"Run: 849 Cov: none",849,0,0.126473902551012,0.258557069453297,0.363611605114178,0.123529568983264,0.12042895167473,0.748642577118487,0.872172146101751
"Run: 849 Cov: low",849,0.1,0.110843697284124,0.21222781375807,0.331173921957194,0.0964490940755908,0.110614481626351,0.654245432999389,0.750694527074979
"Run: 849 Cov: medium",849,0.5,0.0770482139110624,0.146178031103665,0.218155579015063,0.0690748697048842,0.0727453302384071,0.44138182402979,0.510456693734674
"Run: 849 Cov: high",849,0.9,0.0607429301709032,0.0994649473347117,0.173763563371207,0.0510407159917125,0.0575287917825426,0.333971440876821,0.385012156868534
"Run: 850 Cov: none",850,0,0.132621868580347,0.252097434458866,0.378575391032604,0.115360944159878,0.128288632496563,0.763294694071817,0.878655638231695
"Run: 850 Cov: low",850,0.1,0.110365929023391,0.214550316026405,0.334079757900318,0.105861193788343,0.108492510016072,0.658996002950114,0.764857196738457
"Run: 850 Cov: medium",850,0.5,0.0695342478805496,0.147131671756009,0.226015641458155,0.0780697602271934,0.0716054180846318,0.442681561094714,0.520751321321907
"Run: 850 Cov: high",850,0.9,0.0544209566270664,0.111197595773366,0.166141003123074,0.0541565765909633,0.0549480373243132,0.331759555523506,0.38591613211447
"Run: 851 Cov: none",851,0,0.1234048384511,0.251059968883726,0.380931714030468,0.108312705453686,0.122237599044666,0.755396521365294,0.86370922681898
"Run: 851 Cov: low",851,0.1,0.110111725852378,0.221414359768021,0.329231497331614,0.106016774839176,0.107503884173039,0.660757582952014,0.76677435779119
"Run: 851 Cov: medium",851,0.5,0.0709218636272992,0.147422013018872,0.223709105606493,0.0749164370404394,0.0726927384854829,0.442052982252665,0.516969419293104
"Run: 851 Cov: high",851,0.9,0.0534008813301088,0.105601969084153,0.174679920604341,0.0544105963453676,0.0561977734754819,0.333682771018603,0.388093367363971
"Run: 852 Cov: none",852,0,0.124720603344569,0.247776985130037,0.3814312896647,0.124717427413897,0.121683247692994,0.753928878139306,0.878646305553203
"Run: 852 Cov: low",852,0.1,0.111505790304109,0.221120280285635,0.332955682644643,0.104948734932498,0.112110777891515,0.665581753234388,0.770530488166886
"Run: 852 Cov: medium",852,0.5,0.0775398990657121,0.139137728740441,0.216847173310883,0.0709563996320343,0.0736445538419451,0.433524801117036,0.504481200749071
"Run: 852 Cov: high",852,0.9,0.0558351121678771,0.118359917086233,0.158126409087899,0.0525578489853333,0.0555267644285446,0.332321438342009,0.384879287327342
"Run: 853 Cov: none",853,0,0.130698329850102,0.249636462863403,0.377209050055173,0.0953990805941005,0.126466114094419,0.757543842768678,0.852942923362779
"Run: 853 Cov: low",853,0.1,0.114077332763819,0.217507428141074,0.332841495856851,0.112592692780831,0.109202848924208,0.664426256761743,0.777018949542575
"Run: 853 Cov: medium",853,0.5,0.0718814871857422,0.147607863428342,0.218188711342603,0.0703379845376205,0.0727097190200597,0.437678061956688,0.508016046494308
"Run: 853 Cov: high",853,0.9,0.0600228101481635,0.10341679981774,0.166760613358621,0.0498270615282882,0.0563716104584826,0.330200223324524,0.380027284852812
"Run: 854 Cov: none",854,0,0.12639859458595,0.246546237297656,0.368970412957591,0.127577806924373,0.122861654295322,0.741915244841197,0.869493051765571
"Run: 854 Cov: low",854,0.1,0.111615604739785,0.214481697126325,0.326945097167538,0.120188420771439,0.107197707437454,0.653042399033648,0.773230819805087
"Run: 854 Cov: medium",854,0.5,0.0727573471784216,0.147881464997887,0.219616985261376,0.0721760699941321,0.074899933861873,0.440255797437685,0.512431867431817
"Run: 854 Cov: high",854,0.9,0.0571019883468826,0.108410921042075,0.166603247100121,0.0615394590961496,0.0549357030500364,0.332116156489078,0.393655615585228
"Run: 855 Cov: none",855,0,0.127762752984042,0.239833339892885,0.389846653426367,0.120295806519135,0.127505933932569,0.757442746303293,0.877738552822428
"Run: 855 Cov: low",855,0.1,0.107384247127965,0.221732502011014,0.32048251990822,0.106923810295568,0.107361023243855,0.649599269047199,0.756523079342767
"Run: 855 Cov: medium",855,0.5,0.0762280866426302,0.143667251017014,0.218999554026919,0.0683090586194879,0.0728554427949525,0.438894891686564,0.507203950306052
"Run: 855 Cov: high",855,0.9,0.0585334950059293,0.109161431122306,0.16452316143459,0.0560130946536348,0.0560380327421115,0.332218087562826,0.38823118221646
"Run: 856 Cov: none",856,0,0.127482073172374,0.25190935540589,0.389332338902758,0.124529106563231,0.125328371377488,0.768723767481023,0.893252874044253
"Run: 856 Cov: low",856,0.1,0.110276282758496,0.22231100826091,0.332290304143188,0.0958115301845763,0.110975710843574,0.664877595162595,0.760689125347171
"Run: 856 Cov: medium",856,0.5,0.0756599289197226,0.145330245446605,0.221147754832659,0.0707473555918838,0.0743497355626589,0.442137929198987,0.512885284790871
"Run: 856 Cov: high",856,0.9,0.0525051708513719,0.110537379235978,0.172667127602739,0.0529887494143469,0.053727925162953,0.335709677690089,0.388698427104436
"Run: 857 Cov: none",857,0,0.123786460508696,0.257436638455758,0.372059594909083,0.117390404439385,0.12611779373429,0.753282693873538,0.870673098312922
"Run: 857 Cov: low",857,0.1,0.106670970669973,0.21858101157587,0.331045285558407,0.11952118419914,0.110171006505016,0.65629726780425,0.77581845200339
"Run: 857 Cov: medium",857,0.5,0.0752798162965701,0.142339118856769,0.217640166855954,0.0829804679254601,0.0709920188012858,0.435259102009293,0.518239569934753
"Run: 857 Cov: high",857,0.9,0.053816034320964,0.115182689313178,0.166971466490493,0.0502350294476844,0.0547432704718923,0.335970190124635,0.38620521957232
"Run: 858 Cov: none",858,0,0.125732403835168,0.25131697223231,0.373347685700437,0.117317817169549,0.124710207009022,0.750397061767916,0.867714878937464
"Run: 858 Cov: low",858,0.1,0.112297453190977,0.219010895834375,0.331830294032958,0.097041982106813,0.108451658708588,0.66313864305831,0.760180625165123
"Run: 858 Cov: medium",858,0.5,0.0719996810482206,0.145691958724312,0.222076107961322,0.0756940878761349,0.0710240338614423,0.439767747733855,0.51546183560999
"Run: 858 Cov: high",858,0.9,0.0546930193404534,0.105690138424666,0.175146745953774,0.0513700007892218,0.0548921072639847,0.335529903718894,0.386899904508116
"Run: 859 Cov: none",859,0,0.121311766543843,0.241329093747503,0.378173736053543,0.125123503572218,0.122241236870737,0.740814596344888,0.865938099917106
"Run: 859 Cov: low",859,0.1,0.108910479106794,0.216122075100528,0.331423813008304,0.107915935275862,0.113327008253118,0.656456367215626,0.764372302491488
"Run: 859 Cov: medium",859,0.5,0.0761578377866091,0.148072815555433,0.221428397780872,0.0790565813493258,0.0765696262432487,0.445659051122914,0.52471563247224
"Run: 859 Cov: high",859,0.9,0.05569050374959,0.114375714048591,0.161635856084933,0.0496462483013117,0.0560007888527435,0.331702073883114,0.381348322184426
"Run: 860 Cov: none",860,0,0.129415755247707,0.256603705626191,0.369618174981491,0.117602655247147,0.127842742733009,0.755637635855389,0.873240291102537
"Run: 860 Cov: low",860,0.1,0.105362770426351,0.211755262465159,0.326921176425194,0.110096623918638,0.107455366207682,0.644039209316704,0.754135833235342
"Run: 860 Cov: medium",860,0.5,0.0765228815300324,0.149701872693299,0.220875909747897,0.0613477585510491,0.0772998455550164,0.447100663971228,0.508448422522277
"Run: 860 Cov: high",860,0.9,0.0486246067782526,0.118941764542016,0.171212317589733,0.0476502933259313,0.0565636002642871,0.338778688910001,0.386428982235933
"Run: 861 Cov: none",861,0,0.130759466070207,0.249432682307017,0.383787981366104,0.122644638895375,0.124648991423908,0.763980129743328,0.886624768638703
"Run: 861 Cov: low",861,0.1,0.116505723100499,0.214334610513992,0.325367036612135,0.113216226461713,0.115032429047907,0.656207370226625,0.769423596688338
"Run: 861 Cov: medium",861,0.5,0.0722071885039032,0.144428850918438,0.22473883061796,0.0718587160373381,0.0736285886329277,0.441374870040302,0.51323358607764
"Run: 861 Cov: high",861,0.9,0.0591607024723747,0.100454219603654,0.178302851353729,0.0548231316570718,0.055302487056564,0.337917773429757,0.392740905086829
"Run: 862 Cov: none",862,0,0.123907424171882,0.240609653867379,0.379038169567702,0.134528792907223,0.122525482238613,0.743555247606963,0.878084040514186
"Run: 862 Cov: low",862,0.1,0.110940024578229,0.225204740793002,0.326528052609623,0.12058529020812,0.109735620940192,0.662672817980854,0.783258108188974
"Run: 862 Cov: medium",862,0.5,0.0707663837100635,0.152051003348828,0.224293643932871,0.0751299950237941,0.0746624362217072,0.447111030991763,0.522241026015557
"Run: 862 Cov: high",862,0.9,0.053482937727258,0.117015434754178,0.161713844877675,0.0580288589479776,0.05686383118497,0.332212217359112,0.390241076307089
"Run: 863 Cov: none",863,0,0.124382620559019,0.248968375775435,0.366676804509677,0.131813988250121,0.120382266352303,0.740027800844131,0.871841789094252
"Run: 863 Cov: low",863,0.1,0.106754079934505,0.222878890519068,0.322784521896978,0.109604968898711,0.110111157051937,0.65241749235055,0.762022461249261
"Run: 863 Cov: medium",863,0.5,0.0726046449311052,0.141762980600119,0.229698501392598,0.0659647581037794,0.0729446815879286,0.444066126923822,0.510030885027601
