"","Run","Covariance","Variance_V1","Variance_V2","Variance_V3","Variance_gamma","Variance_epsilon","Variance_total_marginal","Variance_total_conditional"
"Run: 46 Cov: low",46,0.1,0.139711436911026,0.27268509415464,0.376835429829382,0.0989702249441742,0.111797814160777,0.789231960895049,0.888202185839223
"Run: 46 Cov: medium",46,0.5,0.223315620081713,0.293083015714815,0.349099440754839,0.062220448650182,0.0722814747984505,0.865498076551368,0.92771852520155
"Run: 46 Cov: high",46,0.9,0.285151439764136,0.301109063033776,0.309884958002009,0.0481880081257011,0.0556665310743777,0.896145460799921,0.944333468925622
"Run: 47 Cov: none",47,0,0.120612499599924,0.252468288673497,0.36070416499205,0.142924018621736,0.123291028112792,0.733784953265472,0.876708971887208
"Run: 47 Cov: low",47,0.1,0.146602533122951,0.264620127459139,0.371467388307626,0.106134565440326,0.111175385669958,0.782690048889716,0.888824614330042
"Run: 47 Cov: medium",47,0.5,0.224259212267585,0.284084683491981,0.342496231625347,0.0754017619194617,0.0737581106956252,0.850840127384913,0.926241889304375
"Run: 47 Cov: high",47,0.9,0.282595013491013,0.296332652647322,0.305664249015475,0.0593777330013387,0.0560303518448509,0.88459191515381,0.943969648155149
"Run: 48 Cov: none",48,0,0.126642660343208,0.248609119487255,0.368878392375566,0.133553343422104,0.122316484371868,0.744130172206029,0.877683515628132
"Run: 48 Cov: low",48,0.1,0.147591854576803,0.261731554452813,0.376549639529988,0.0994661537502976,0.114660797690098,0.785873048559604,0.885339202309902
"Run: 48 Cov: medium",48,0.5,0.223084964464042,0.289710590729503,0.343907240673896,0.0715830756378916,0.0717141284946682,0.85670279586744,0.928285871505332
"Run: 48 Cov: high",48,0.9,0.286255254593818,0.298390122334711,0.310177882070642,0.0507945818537271,0.0543821591471024,0.89482325899917,0.945617840852898
"Run: 49 Cov: none",49,0,0.11778244103983,0.252089275893008,0.37292483482566,0.129289743826072,0.127913704415431,0.742796551758498,0.872086295584569
"Run: 49 Cov: low",49,0.1,0.142959319186381,0.261737925862192,0.367532484240965,0.117162895228135,0.110607375482328,0.772229729289538,0.889392624517672
"Run: 49 Cov: medium",49,0.5,0.222093934517285,0.290436029545912,0.345766341726459,0.0687156247686818,0.0729880694416631,0.858296305789655,0.927011930558337
"Run: 49 Cov: high",49,0.9,0.284589754131296,0.296358652941488,0.306897020062964,0.0560367919654494,0.0561177808988025,0.887845427135748,0.943882219101198
"Run: 50 Cov: none",50,0,0.128279905198347,0.243456188705685,0.378806193581193,0.120514327953429,0.128943384561345,0.750542287485225,0.871056615438655
"Run: 50 Cov: low",50,0.1,0.152409228258454,0.252646577825452,0.377966714658876,0.108166514867437,0.108810964389781,0.783022520742782,0.891189035610219
"Run: 50 Cov: medium",50,0.5,0.223962148713653,0.290552946543383,0.34722493291684,0.0630100399776931,0.075249931848431,0.861740028173876,0.924750068151569
"Run: 50 Cov: high",50,0.9,0.285629883374274,0.294942350150688,0.304129279868811,0.0601264091825976,0.0551720774236291,0.884701513393773,0.944827922576371
"Run: 51 Cov: none",51,0,0.127535559132069,0.257215967115284,0.372708846081336,0.116701987669459,0.125837640001851,0.75746037232869,0.874162359998149
"Run: 51 Cov: low",51,0.1,0.145333822550003,0.270946986453844,0.368373483088407,0.10676372586364,0.108581982044106,0.784654292092254,0.891418017955894
"Run: 51 Cov: medium",51,0.5,0.230754805255959,0.290378207921031,0.352113649122609,0.0546476813516002,0.0721056563488,0.8732466622996,0.9278943436512
"Run: 51 Cov: high",51,0.9,0.285753114834888,0.295950005987581,0.308796243202971,0.054140222511592,0.055360413462968,0.89049936402544,0.944639586537032
"Run: 52 Cov: none",52,0,0.130280474456786,0.249862054266131,0.364625491999019,0.136162850607692,0.119069128670373,0.744768020721936,0.880930871329627
"Run: 52 Cov: low",52,0.1,0.145496976260963,0.261150625126783,0.36592340457325,0.121452384623929,0.105976609415076,0.772571005960996,0.894023390584924
"Run: 52 Cov: medium",52,0.5,0.217925627660432,0.285031209283763,0.349063044316322,0.0767368851643488,0.0712432335751338,0.852019881260517,0.928756766424866
"Run: 52 Cov: high",52,0.9,0.282897240968528,0.296163878420871,0.304445242290521,0.0585828785984369,0.0579107597216434,0.88350636167992,0.942089240278357
"Run: 53 Cov: none",53,0,0.121637203612177,0.247946815142176,0.396657134491084,0.106884556990015,0.126874289764549,0.766241153245437,0.873125710235451
"Run: 53 Cov: low",53,0.1,0.147164478871985,0.26349556617137,0.36137961578173,0.117249244357177,0.110711094817738,0.772039660825085,0.889288905182262
"Run: 53 Cov: medium",53,0.5,0.216910648294067,0.287693484228962,0.346203625187274,0.0751046663083857,0.0740875759813122,0.850807757710302,0.925912424018688
"Run: 53 Cov: high",53,0.9,0.28088997945895,0.296050437085401,0.305187305617623,0.0617173172116242,0.0561549606264012,0.882127722161975,0.943845039373599
"Run: 54 Cov: none",54,0,0.12294662935337,0.256691349136971,0.37037355738483,0.125470275363406,0.124518188761423,0.750011535875171,0.875481811238577
"Run: 54 Cov: low",54,0.1,0.148925204413635,0.260366212671779,0.365190002025176,0.117204155239649,0.108314425649761,0.77448141911059,0.891685574350239
"Run: 54 Cov: medium",54,0.5,0.221411401113938,0.287194893436894,0.350850560277415,0.0678974396053725,0.0726457055663809,0.859456854828247,0.927354294433619
"Run: 54 Cov: high",54,0.9,0.287834289127852,0.301242963068015,0.309957939032797,0.0463554033012785,0.0546094054700584,0.899035191228663,0.945390594529942
"Run: 55 Cov: none",55,0,0.13918037059332,0.241110740194407,0.376834673740973,0.120711224634985,0.122162990836315,0.7571257845287,0.877837009163685
"Run: 55 Cov: low",55,0.1,0.150972735246323,0.259633415233057,0.370840804365639,0.114875369696817,0.103677675458163,0.78144695484502,0.896322324541837
"Run: 55 Cov: medium",55,0.5,0.225095804086049,0.281857116136893,0.342691476674907,0.0804812138424182,0.0698743892597322,0.84964439689785,0.930125610740268
"Run: 55 Cov: high",55,0.9,0.280707001743282,0.295394032984709,0.303305143701814,0.0656088945964939,0.0549849269737015,0.879406178429805,0.945015073026299
"Run: 56 Cov: none",56,0,0.127769403960979,0.248125277367146,0.369238708100767,0.130211652114294,0.124654958456814,0.745133389428893,0.875345041543186
"Run: 56 Cov: low",56,0.1,0.146306829461773,0.261949296437157,0.380946716260637,0.101172266517317,0.109624891323116,0.789202842159566,0.890375108676884
"Run: 56 Cov: medium",56,0.5,0.22513596283953,0.285028088730347,0.34593606966537,0.070279534267355,0.0736203444973988,0.856100121235246,0.926379655502601
"Run: 56 Cov: high",56,0.9,0.280958017340496,0.294706350501709,0.302991429457132,0.0666867875078775,0.0546574151927852,0.878655797299337,0.945342584807215
"Run: 57 Cov: none",57,0,0.128142362267672,0.253865953462202,0.370552268055978,0.125558015458283,0.121881400755865,0.752560583785852,0.878118599244135
"Run: 57 Cov: low",57,0.1,0.144805635139941,0.260365566579358,0.376566448556779,0.110428880339582,0.107833469384339,0.781737650276079,0.892166530615661
"Run: 57 Cov: medium",57,0.5,0.221147538571319,0.289127852391139,0.340154871647435,0.0754216674789168,0.0741480699111908,0.850430262609892,0.925851930088809
"Run: 57 Cov: high",57,0.9,0.283737720845453,0.294965167296401,0.309813657189229,0.0552890089358216,0.0561944457330956,0.888516545331083,0.943805554266904
"Run: 58 Cov: none",58,0,0.120276736436626,0.240227856932619,0.373203034443459,0.13961060689623,0.126681765291066,0.733707627812704,0.873318234708934
"Run: 58 Cov: low",58,0.1,0.140165516182589,0.261987915435694,0.370528602630001,0.118756768631446,0.108561197120269,0.772682034248284,0.891438802879731
"Run: 58 Cov: medium",58,0.5,0.225200559953483,0.291411258186335,0.34950631273167,0.0591312448516443,0.0747506242768673,0.866118130871488,0.925249375723133
"Run: 58 Cov: high",58,0.9,0.283359661744523,0.295181068821456,0.304415852144724,0.0610757699120224,0.0559676473772746,0.882956582710703,0.944032352622725
"Run: 59 Cov: none",59,0,0.120223287320303,0.257229068000823,0.37341751249153,0.123156096236085,0.125974035951259,0.750869867812655,0.874025964048741
"Run: 59 Cov: low",59,0.1,0.149244125965429,0.254640265895205,0.364116953425424,0.122428516755954,0.109570137957988,0.768001345286057,0.890429862042012
"Run: 59 Cov: medium",59,0.5,0.224487036189076,0.293671201404869,0.34704348259619,0.0621464983795721,0.0726517814302934,0.865201720190135,0.927348218569707
"Run: 59 Cov: high",59,0.9,0.285429484872644,0.299573885342354,0.308651357513424,0.0514751534969924,0.0548701187745855,0.893654727728422,0.945129881225415
"Run: 60 Cov: none",60,0,0.122917121576392,0.242963221255593,0.374397518820382,0.139168963875346,0.120553174472287,0.740277861652367,0.879446825527713
"Run: 60 Cov: low",60,0.1,0.148270671167211,0.267723431860373,0.374457455584941,0.100765620010658,0.108782821376817,0.790451558612525,0.891217178623183
"Run: 60 Cov: medium",60,0.5,0.220675076806333,0.285174910785575,0.341616736865643,0.0786505772176432,0.073882698324805,0.847466724457552,0.926117301675195
"Run: 60 Cov: high",60,0.9,0.283705791775851,0.296989990020583,0.307582773433801,0.0556107007552062,0.056110744014559,0.888278555230235,0.943889255985441
"Run: 61 Cov: none",61,0,0.125016005366094,0.25545850532187,0.367998009414181,0.123547092624638,0.127980387273217,0.748472520102145,0.872019612726783
"Run: 61 Cov: low",61,0.1,0.147171811692709,0.262835085600335,0.365317601002263,0.115635600149359,0.109039901555335,0.775324498295306,0.890960098444665
"Run: 61 Cov: medium",61,0.5,0.224367666702019,0.287348856751054,0.342621021179451,0.0722813332101015,0.0733811221573752,0.854337544632523,0.926618877842625
"Run: 61 Cov: high",61,0.9,0.288458312737217,0.301185716155851,0.309769189591348,0.0461571306395337,0.0544296508760501,0.899413218484416,0.94557034912395
"Run: 62 Cov: none",62,0,0.13179739250094,0.252923585861739,0.369049157598083,0.122184988356728,0.124044875682511,0.753770135960761,0.875955124317489
"Run: 62 Cov: low",62,0.1,0.153795615713723,0.263395895039416,0.37034781756135,0.100996623629548,0.111464048055963,0.787539328314489,0.888535951944037
"Run: 62 Cov: medium",62,0.5,0.22207882298792,0.28812544746615,0.343992642856473,0.0711222611077133,0.0746808255817437,0.854196913310543,0.925319174418256
"Run: 62 Cov: high",62,0.9,0.283448876886984,0.297980702167172,0.30597650045348,0.058765180281074,0.05382874021129,0.887406079507636,0.94617125978871
"Run: 63 Cov: none",63,0,0.126015391993797,0.250758938210039,0.382652192105902,0.11473025444099,0.125843223249273,0.759426522309737,0.874156776750727
"Run: 63 Cov: low",63,0.1,0.151960578705829,0.254960299975925,0.367599307898251,0.110556329739206,0.114923483680789,0.774520186580005,0.885076516319211
"Run: 63 Cov: medium",63,0.5,0.217754937507581,0.288579341720592,0.342278986779398,0.0801479576944905,0.0712387762979382,0.848613266007571,0.928761223702062
"Run: 63 Cov: high",63,0.9,0.28195416508885,0.295831590874636,0.304749234301537,0.063923892720919,0.0535411170140578,0.882534990265023,0.946458882985942
"Run: 64 Cov: none",64,0,0.126026631412749,0.257601645782168,0.372274893075325,0.119677979226488,0.12441885050327,0.755903170270242,0.87558114949673
"Run: 64 Cov: low",64,0.1,0.155664099066076,0.259616147274304,0.364974720694499,0.113652775996795,0.106092256968325,0.780254967034879,0.893907743031675
"Run: 64 Cov: medium",64,0.5,0.221667326154806,0.28780049840861,0.344196777384983,0.0749797887332457,0.0713556093183552,0.853664601948399,0.928644390681645
"Run: 64 Cov: high",64,0.9,0.28294514293206,0.295802783106999,0.308961327729218,0.0562781727616477,0.0560125734700759,0.887709253768276,0.943987426529924
"Run: 65 Cov: none",65,0,0.130734790020815,0.254025862614793,0.367503082370112,0.123260869248732,0.124475395745548,0.75226373500572,0.875524604254452
"Run: 65 Cov: low",65,0.1,0.154085851353358,0.265985064812826,0.374581932120534,0.0958250199324099,0.109522131780872,0.794652848286718,0.890477868219128
"Run: 65 Cov: medium",65,0.5,0.222131197817678,0.287739179024993,0.341143586276418,0.0749167713915657,0.0740692654893457,0.851013963119089,0.925930734510654
"Run: 65 Cov: high",65,0.9,0.28422716915675,0.295074651157195,0.306308182531289,0.0577627467921868,0.0566272503625792,0.885610002845234,0.943372749637421
"Run: 66 Cov: none",66,0,0.122891992316509,0.245279069494772,0.376389109540038,0.131622986810082,0.123816841838599,0.744560171351319,0.876183158161401
"Run: 66 Cov: low",66,0.1,0.142604941857367,0.26650204745964,0.369560317105103,0.110268940081316,0.111063753496574,0.77866730642211,0.888936246503426
"Run: 66 Cov: medium",66,0.5,0.216791640312541,0.287290443936104,0.343157554950205,0.0771961627797603,0.0755641980213905,0.847239639198849,0.92443580197861
"Run: 66 Cov: high",66,0.9,0.285178856131291,0.299087075699232,0.309754478079126,0.0493358238955041,0.0566437661948469,0.894020409909649,0.943356233805153
"Run: 67 Cov: none",67,0,0.128583990293485,0.25591260048909,0.359344931910925,0.133744075358373,0.122414401948128,0.743841522693499,0.877585598051872
"Run: 67 Cov: low",67,0.1,0.150297656213921,0.267175988768397,0.368969111512687,0.10480014279912,0.108757100705874,0.786442756495006,0.891242899294126
"Run: 67 Cov: medium",67,0.5,0.21875774021341,0.287798225938398,0.34393394760741,0.073303418036911,0.0762066682038712,0.850489913759218,0.923793331796129
"Run: 67 Cov: high",67,0.9,0.285931308455371,0.300351845599544,0.31051909315929,0.0472725415190659,0.0559252112667292,0.896802247214205,0.944074788733271
"Run: 68 Cov: none",68,0,0.132109654439432,0.25121590925791,0.385647806992433,0.106775453685025,0.1242511756252,0.768973370689775,0.8757488243748
"Run: 68 Cov: low",68,0.1,0.145471131747365,0.268497650790595,0.377015907781962,0.0968715299891038,0.112143779690974,0.790984690319922,0.887856220309026
"Run: 68 Cov: medium",68,0.5,0.221886197813448,0.289710251709072,0.341925239564542,0.0728726352947658,0.0736056756181731,0.853521689087061,0.926394324381827
"Run: 68 Cov: high",68,0.9,0.284539429354143,0.296934770855848,0.307999839230945,0.0538726894657397,0.056653271093324,0.889474039440936,0.943346728906676
"Run: 69 Cov: none",69,0,0.125240869772699,0.254153452161782,0.37379523698533,0.12007698392144,0.126733457158749,0.753189558919811,0.873266542841251
"Run: 69 Cov: low",69,0.1,0.140745599236329,0.257507948342814,0.370363180855039,0.121139045605324,0.110244225960494,0.768616728434182,0.889755774039506
"Run: 69 Cov: medium",69,0.5,0.222111221639255,0.286647526087151,0.334731338228303,0.0842881608531326,0.0722217531921577,0.84349008595471,0.927778246807842
"Run: 69 Cov: high",69,0.9,0.283869538336489,0.298548028934162,0.305672647599457,0.0566334961261166,0.0552762890037757,0.888090214870108,0.944723710996224
"Run: 70 Cov: none",70,0,0.11385953898163,0.249837437471645,0.380171769889564,0.131254417593698,0.124876836063463,0.74386874634284,0.875123163936537
"Run: 70 Cov: low",70,0.1,0.143235949068527,0.255651526908172,0.367829989973814,0.123273669894044,0.110008864155443,0.766717465950513,0.889991135844557
"Run: 70 Cov: medium",70,0.5,0.217781709410441,0.284386053716625,0.342235584355896,0.0826003078389288,0.0729963446781096,0.844403347482962,0.92700365532189
"Run: 70 Cov: high",70,0.9,0.283934155707803,0.299248288326247,0.306841108492395,0.0554878811477907,0.0544885663257645,0.890023552526445,0.945511433674236
"Run: 71 Cov: none",71,0,0.120279892595749,0.250143356211991,0.380647866016619,0.125890937658908,0.123037947516733,0.751071114824359,0.876962052483267
"Run: 71 Cov: low",71,0.1,0.141924973580594,0.259098195044635,0.373329355837735,0.112449814869891,0.113197660667145,0.774352524462964,0.886802339332855
"Run: 71 Cov: medium",71,0.5,0.220631124770686,0.282547851460517,0.346400266000869,0.0806934616708258,0.0697272960971012,0.849579242232073,0.930272703902899
"Run: 71 Cov: high",71,0.9,0.284811534006964,0.297157079008344,0.307860427142504,0.0541303167093163,0.0560406431328713,0.889829040157812,0.943959356867129
"Run: 72 Cov: none",72,0,0.12433994814226,0.237907061170525,0.374632805578892,0.138070625023071,0.125049560085252,0.736879814891677,0.874950439914748
"Run: 72 Cov: low",72,0.1,0.140987328983437,0.269558032249831,0.373370852244599,0.106317062914059,0.109766723608073,0.783916213477868,0.890233276391927
"Run: 72 Cov: medium",72,0.5,0.215970691197693,0.285509242363929,0.346669572106569,0.0784165737258115,0.0734339206059977,0.848149505668191,0.926566079394002
"Run: 72 Cov: high",72,0.9,0.281719262081383,0.297239884025298,0.305498520098548,0.0593557038343542,0.056186629960417,0.884457666205229,0.943813370039583
"Run: 73 Cov: none",73,0,0.124762823185957,0.249509800086712,0.367417431011329,0.130542620827975,0.127767324888028,0.741690054283998,0.872232675111972
"Run: 73 Cov: low",73,0.1,0.152861881989386,0.263393825430859,0.377676748355249,0.0937805352420431,0.112287008982462,0.793932455775495,0.887712991017538
"Run: 73 Cov: medium",73,0.5,0.219831904026061,0.282612430928102,0.34313729802694,0.0792429840468342,0.0751753829720631,0.845581632981103,0.924824617027937
"Run: 73 Cov: high",73,0.9,0.284888032411266,0.298622409799115,0.306039156024411,0.0567655820619248,0.0536848197032829,0.889549598234792,0.946315180296717
"Run: 74 Cov: none",74,0,0.124066883017037,0.259855966724907,0.366817772089713,0.123137178111035,0.126122200057309,0.750740621831657,0.873877799942691
"Run: 74 Cov: low",74,0.1,0.149076336084246,0.267590172549809,0.378359663385087,0.0955695505840159,0.109404277396843,0.795026172019141,0.890595722603157
